pair_id,definition_id,ddinter_id_a,drug_a,drugbank_id_a,ddinter_id_b,drug_b,drugbank_id_b,severity,mechanism,pair_key,detail_url,scraped_at
970210,2255,DDInter305,Carvedilol,,DDInter79,Amlodipine,,Moderate,Synergy; Metabolism,DDInter305|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970210/,2026-09-09T19:01:21+00:00
970222,3619,DDInter384,Ciprofloxacin,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter384|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970222/,2026-09-09T19:01:39+00:00
970224,3619,DDInter393,Clarithromycin,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter393|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970224/,2026-09-09T19:01:43+00:00
970233,5047,DDInter458,Cyclosporine,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter458|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970233/,2026-09-09T19:01:31+00:00
970236,5630,DDInter474,Dapagliflozin,,DDInter79,Amlodipine,,Moderate,Synergy,DDInter474|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970236/,2026-09-09T16:58:57+00:00
970244,619,DDInter513,Dexamethasone,,DDInter79,Amlodipine,,Moderate,Antagonism; Metabolism,DDInter513|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970244/,2026-09-09T19:01:51+00:00
970265,5630,DDInter636,Empagliflozin,,DDInter79,Amlodipine,,Moderate,Synergy,DDInter636|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970265/,2026-09-09T17:06:32+00:00
970266,4570,DDInter638,Enalapril,,DDInter79,Amlodipine,,Minor,Synergy,DDInter638|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970266/,2026-09-09T19:01:46+00:00
970287,5287,DDInter743,Fluconazole,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter743|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970287/,2026-09-09T19:01:53+00:00
970289,4941,DDInter758,Fluoxetine,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter758|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970289/,2026-09-09T19:01:48+00:00
970321,2370,DDInter79,Amlodipine,,DDInter995,Itraconazole,,Major,Synergy; Metabolism,DDInter79|DDInter995,https://ddinter.scbdd.com/ddinter/interact/970321/,2026-09-09T19:01:57+00:00
970398,2192,DDInter1326,Olanzapine,,DDInter79,Amlodipine,,Moderate,Synergy,DDInter1326|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970398/,2026-09-09T19:01:59+00:00
970418,4474,DDInter1460,Phenytoin,,DDInter79,Amlodipine,,Major,Metabolism,DDInter1460|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970418/,2026-09-09T19:02:01+00:00
970439,2192,DDInter1553,Quetiapine,,DDInter79,Amlodipine,,Moderate,Synergy,DDInter1553|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970439/,2026-09-09T19:02:09+00:00
970441,4570,DDInter1565,Ramipril,,DDInter79,Amlodipine,,Minor,Synergy,DDInter1565|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970441/,2026-09-09T19:01:55+00:00
970446,4474,DDInter1590,Rifampicin,,DDInter79,Amlodipine,,Major,Metabolism,DDInter1590|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970446/,2026-09-09T19:02:07+00:00
970452,2192,DDInter1605,Risperidone,,DDInter79,Amlodipine,,Moderate,Synergy,DDInter1605|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970452/,2026-09-09T19:02:03+00:00
970453,3619,DDInter1607,Ritonavir,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter1607|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970453/,2026-09-09T19:03:16+00:00
970473,607,DDInter1675,Simvastatin,,DDInter79,Amlodipine,,Major,Metabolism,DDInter1675|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970473/,2026-09-09T19:03:14+00:00
970489,2610,DDInter1735,Tacrolimus,,DDInter79,Amlodipine,,Moderate,Metabolism,DDInter1735|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970489/,2026-09-09T19:02:12+00:00
970503,137,DDInter79,Amlodipine,DB00381,DDInter1802,Ticagrelor,DB08816,Minor,Others,DDInter1802|DDInter79,https://ddinter.scbdd.com/ddinter/interact/970503,2026-09-09T10:11:27+00:00
970537,401,DDInter133,Atorvastatin,,DDInter393,Clarithromycin,,Major,Metabolism,DDInter133|DDInter393,https://ddinter.scbdd.com/ddinter/interact/970537/,2026-09-09T19:03:12+00:00
970541,2611,DDInter133,Atorvastatin,,DDInter458,Cyclosporine,,Major,Metabolism,DDInter133|DDInter458,https://ddinter.scbdd.com/ddinter/interact/970541/,2026-09-09T19:03:22+00:00
970549,616,DDInter133,Atorvastatin,,DDInter743,Fluconazole,,Major,Metabolism,DDInter133|DDInter743,https://ddinter.scbdd.com/ddinter/interact/970549/,2026-09-09T19:03:20+00:00
970566,911,DDInter133,Atorvastatin,,DDInter1607,Ritonavir,,Major,Metabolism,DDInter133|DDInter1607,https://ddinter.scbdd.com/ddinter/interact/970566/,2026-09-09T19:03:27+00:00
971095,1784,DDInter1915,Valsartan,,DDInter638,Enalapril,,Major,Synergy,DDInter1915|DDInter638,https://ddinter.scbdd.com/ddinter/interact/971095/,2026-09-09T19:03:18+00:00
971103,3443,DDInter1915,Valsartan,,DDInter856,Heparin,,Moderate,Synergy,DDInter1915|DDInter856,https://ddinter.scbdd.com/ddinter/interact/971103/,2026-09-09T19:03:25+00:00
971136,1784,DDInter1565,Ramipril,,DDInter1915,Valsartan,,Major,Synergy,DDInter1565|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/971136/,2026-09-09T19:03:42+00:00
971141,632,DDInter1707,Spironolactone,,DDInter1915,Valsartan,,Major,Synergy,DDInter1707|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/971141/,2026-09-09T19:03:44+00:00
971152,4188,DDInter458,Cyclosporine,,DDInter883,Hydrochlorothiazide,,Moderate,Others,DDInter458|DDInter883,https://ddinter.scbdd.com/ddinter/interact/971152/,2026-09-09T19:03:46+00:00
971612,3556,DDInter157,Azithromycin,,DDInter83,Amoxicillin,,Minor,Others,DDInter157|DDInter83,https://ddinter.scbdd.com/ddinter/interact/971612/,2026-09-09T19:03:48+00:00
971616,3556,DDInter393,Clarithromycin,,DDInter83,Amoxicillin,,Minor,Others,DDInter393|DDInter83,https://ddinter.scbdd.com/ddinter/interact/971616/,2026-09-09T19:03:31+00:00
971623,1024,DDInter1174,Methotrexate,DB00563,DDInter83,Amoxicillin,DB01060,Major,Excretion,DDInter1174|DDInter83,https://ddinter.scbdd.com/ddinter/interact/971623,2026-09-09T10:04:33+00:00
971636,1011,DDInter1951,Warfarin,DB00682,DDInter83,Amoxicillin,DB01060,Moderate,Synergy,DDInter1951|DDInter83,https://ddinter.scbdd.com/ddinter/interact/971636,2026-09-09T10:04:27+00:00
975233,3871,DDInter108,Apixaban,,DDInter20,Acetylsalicylic acid,,Major,Synergy,DDInter108|DDInter20,https://ddinter.scbdd.com/ddinter/interact/975233/,2026-09-09T17:07:15+00:00
975255,353,DDInter108,Apixaban,,DDInter293,Carbamazepine,,Major,Metabolism,DDInter108|DDInter293,https://ddinter.scbdd.com/ddinter/interact/975255/,2026-09-09T17:07:07+00:00
975264,2670,DDInter108,Apixaban,,DDInter384,Ciprofloxacin,,Moderate,Metabolism,DDInter108|DDInter384,https://ddinter.scbdd.com/ddinter/interact/975264/,2026-09-09T17:07:14+00:00
975266,539,DDInter108,Apixaban,,DDInter393,Clarithromycin,,Moderate,Absorption; Metabolism,DDInter108|DDInter393,https://ddinter.scbdd.com/ddinter/interact/975266/,2026-09-09T17:07:24+00:00
975268,3871,DDInter108,Apixaban,,DDInter413,Clopidogrel,,Major,Synergy,DDInter108|DDInter413,https://ddinter.scbdd.com/ddinter/interact/975268/,2026-09-09T17:07:15+00:00
975276,2670,DDInter108,Apixaban,,DDInter458,Cyclosporine,,Moderate,Metabolism,DDInter108|DDInter458,https://ddinter.scbdd.com/ddinter/interact/975276/,2026-09-09T17:07:23+00:00
975289,5400,DDInter108,Apixaban,,DDInter513,Dexamethasone,,Moderate,Metabolism,DDInter108|DDInter513,https://ddinter.scbdd.com/ddinter/interact/975289/,2026-09-09T17:07:36+00:00
975302,3602,DDInter108,Apixaban,,DDInter608,Duloxetine,,Moderate,Synergy,DDInter108|DDInter608,https://ddinter.scbdd.com/ddinter/interact/975302/,2026-09-09T17:07:21+00:00
975318,3602,DDInter108,Apixaban,,DDInter672,Escitalopram,,Moderate,Synergy,DDInter108|DDInter672,https://ddinter.scbdd.com/ddinter/interact/975318/,2026-09-09T17:07:33+00:00
975330,2670,DDInter108,Apixaban,,DDInter743,Fluconazole,,Moderate,Metabolism,DDInter108|DDInter743,https://ddinter.scbdd.com/ddinter/interact/975330/,2026-09-09T17:07:32+00:00
975331,3602,DDInter108,Apixaban,,DDInter758,Fluoxetine,,Moderate,Synergy,DDInter108|DDInter758,https://ddinter.scbdd.com/ddinter/interact/975331/,2026-09-09T17:07:39+00:00
975343,3871,DDInter108,Apixaban,,DDInter856,Heparin,,Major,Synergy,DDInter108|DDInter856,https://ddinter.scbdd.com/ddinter/interact/975343/,2026-09-09T17:07:27+00:00
975358,5342,DDInter108,Apixaban,,DDInter995,Itraconazole,,Major,Absorption; Metabolism,DDInter108|DDInter995,https://ddinter.scbdd.com/ddinter/interact/975358/,2026-09-09T17:07:39+00:00
975411,353,DDInter108,Apixaban,,DDInter1460,Phenytoin,,Major,Metabolism,DDInter108|DDInter1460,https://ddinter.scbdd.com/ddinter/interact/975411/,2026-09-09T17:07:39+00:00
975429,353,DDInter108,Apixaban,,DDInter1590,Rifampicin,,Major,Metabolism,DDInter108|DDInter1590,https://ddinter.scbdd.com/ddinter/interact/975429/,2026-09-09T17:07:34+00:00
975432,5342,DDInter108,Apixaban,,DDInter1607,Ritonavir,,Major,Absorption; Metabolism,DDInter108|DDInter1607,https://ddinter.scbdd.com/ddinter/interact/975432/,2026-09-09T17:07:47+00:00
975433,4053,DDInter108,Apixaban,,DDInter1609,Rivaroxaban,,Major,Synergy,DDInter108|DDInter1609,https://ddinter.scbdd.com/ddinter/interact/975433/,2026-09-09T17:07:39+00:00
975458,2670,DDInter108,Apixaban,,DDInter1707,Spironolactone,,Moderate,Metabolism,DDInter108|DDInter1707,https://ddinter.scbdd.com/ddinter/interact/975458/,2026-09-09T17:07:36+00:00
975468,2670,DDInter108,Apixaban,,DDInter1735,Tacrolimus,,Moderate,Metabolism,DDInter108|DDInter1735,https://ddinter.scbdd.com/ddinter/interact/975468/,2026-09-09T17:07:40+00:00
975476,3871,DDInter108,Apixaban,,DDInter1802,Ticagrelor,,Major,Synergy,DDInter108|DDInter1802,https://ddinter.scbdd.com/ddinter/interact/975476/,2026-09-09T17:07:40+00:00
975496,3602,DDInter108,Apixaban,,DDInter1927,Venlafaxine,,Moderate,Synergy,DDInter108|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/975496/,2026-09-09T17:07:47+00:00
975505,3871,DDInter108,Apixaban,,DDInter1951,Warfarin,,Major,Synergy,DDInter108|DDInter1951,https://ddinter.scbdd.com/ddinter/interact/975505/,2026-09-09T17:07:46+00:00
977549,1632,DDInter118,Aripiprazole,,DDInter157,Azithromycin,,Moderate,Others,DDInter118|DDInter157,https://ddinter.scbdd.com/ddinter/interact/977549/,2026-09-09T17:07:46+00:00
977562,2192,DDInter118,Aripiprazole,,DDInter216,Bisoprolol,,Moderate,Synergy,DDInter118|DDInter216,https://ddinter.scbdd.com/ddinter/interact/977562/,2026-09-09T17:07:58+00:00
977585,3778,DDInter118,Aripiprazole,,DDInter293,Carbamazepine,,Moderate,Metabolism,DDInter118|DDInter293,https://ddinter.scbdd.com/ddinter/interact/977585/,2026-09-09T19:03:38+00:00
977591,2192,DDInter118,Aripiprazole,,DDInter305,Carvedilol,,Moderate,Synergy,DDInter118|DDInter305,https://ddinter.scbdd.com/ddinter/interact/977591/,2026-09-09T19:03:40+00:00
977610,5141,DDInter118,Aripiprazole,,DDInter384,Ciprofloxacin,,Moderate,Metabolism,DDInter118|DDInter384,https://ddinter.scbdd.com/ddinter/interact/977610/,2026-09-09T19:03:29+00:00
977613,2375,DDInter118,Aripiprazole,,DDInter393,Clarithromycin,,Moderate,Metabolism,DDInter118|DDInter393,https://ddinter.scbdd.com/ddinter/interact/977613/,2026-09-09T19:03:49+00:00
977631,5141,DDInter118,Aripiprazole,,DDInter458,Cyclosporine,,Moderate,Metabolism,DDInter118|DDInter458,https://ddinter.scbdd.com/ddinter/interact/977631/,2026-09-09T19:03:33+00:00
977637,1297,DDInter118,Aripiprazole,DB01238,DDInter474,Dapagliflozin,DB06292,Moderate,Antagonism,DDInter118|DDInter474,https://ddinter.scbdd.com/ddinter/interact/977637,2026-09-09T10:10:13+00:00
977651,2303,DDInter118,Aripiprazole,,DDInter513,Dexamethasone,,Moderate,Metabolism,DDInter118|DDInter513,https://ddinter.scbdd.com/ddinter/interact/977651/,2026-09-09T19:03:35+00:00
977664,4880,DDInter118,Aripiprazole,,DDInter1913,Valproic acid,,Moderate,Synergy,DDInter118|DDInter1913,https://ddinter.scbdd.com/ddinter/interact/977664/,2026-09-09T19:03:51+00:00
977679,5141,DDInter118,Aripiprazole,,DDInter608,Duloxetine,,Moderate,Metabolism,DDInter118|DDInter608,https://ddinter.scbdd.com/ddinter/interact/977679/,2026-09-09T19:04:00+00:00
977687,1297,DDInter118,Aripiprazole,DB01238,DDInter636,Empagliflozin,DB09038,Moderate,Antagonism,DDInter118|DDInter636,https://ddinter.scbdd.com/ddinter/interact/977687,2026-09-09T10:10:13+00:00
977688,2192,DDInter118,Aripiprazole,,DDInter638,Enalapril,,Moderate,Synergy,DDInter118|DDInter638,https://ddinter.scbdd.com/ddinter/interact/977688/,2026-09-09T19:03:53+00:00
977699,5141,DDInter118,Aripiprazole,,DDInter672,Escitalopram,,Moderate,Metabolism,DDInter118|DDInter672,https://ddinter.scbdd.com/ddinter/interact/977699/,2026-09-09T17:07:58+00:00
977722,5141,DDInter118,Aripiprazole,,DDInter743,Fluconazole,,Moderate,Metabolism,DDInter118|DDInter743,https://ddinter.scbdd.com/ddinter/interact/977722/,2026-09-09T19:03:56+00:00
977723,1101,DDInter758,Fluoxetine,DB00472,DDInter118,Aripiprazole,DB01238,Moderate,Metabolism,DDInter118|DDInter758,https://ddinter.scbdd.com/ddinter/interact/977723,2026-09-09T10:06:02+00:00
977731,1297,DDInter825,Glimepiride,DB00222,DDInter118,Aripiprazole,DB01238,Moderate,Antagonism,DDInter118|DDInter825,https://ddinter.scbdd.com/ddinter/interact/977731,2026-09-09T10:10:13+00:00
977798,2375,DDInter118,Aripiprazole,,DDInter995,Itraconazole,,Moderate,Metabolism,DDInter118|DDInter995,https://ddinter.scbdd.com/ddinter/interact/977798/,2026-09-09T17:08:01+00:00
977805,4880,DDInter1020,Lamotrigine,,DDInter118,Aripiprazole,,Moderate,Synergy,DDInter1020|DDInter118,https://ddinter.scbdd.com/ddinter/interact/977805/,2026-09-09T19:03:58+00:00
977820,1632,DDInter1055,Levofloxacin,,DDInter118,Aripiprazole,,Moderate,Others,DDInter1055|DDInter118,https://ddinter.scbdd.com/ddinter/interact/977820/,2026-09-09T17:08:02+00:00
977838,2192,DDInter1095,Losartan,,DDInter118,Aripiprazole,,Moderate,Synergy,DDInter1095|DDInter118,https://ddinter.scbdd.com/ddinter/interact/977838/,2026-09-09T19:04:04+00:00
977866,2083,DDInter118,Aripiprazole,,DDInter1202,Metronidazole,,Minor,Synergy,DDInter118|DDInter1202,https://ddinter.scbdd.com/ddinter/interact/977866/,2026-09-09T19:04:06+00:00
977903,1064,DDInter1326,Olanzapine,DB00334,DDInter118,Aripiprazole,DB01238,Moderate,Synergy,DDInter118|DDInter1326,https://ddinter.scbdd.com/ddinter/interact/977903,2026-09-09T10:05:26+00:00
977950,2303,DDInter118,Aripiprazole,,DDInter1460,Phenytoin,,Moderate,Metabolism,DDInter118|DDInter1460,https://ddinter.scbdd.com/ddinter/interact/977950/,2026-09-09T19:04:12+00:00
977983,1064,DDInter1553,Quetiapine,DB01224,DDInter118,Aripiprazole,DB01238,Moderate,Synergy,DDInter118|DDInter1553,https://ddinter.scbdd.com/ddinter/interact/977983,2026-09-09T10:05:26+00:00
977988,2192,DDInter118,Aripiprazole,,DDInter1565,Ramipril,,Moderate,Synergy,DDInter118|DDInter1565,https://ddinter.scbdd.com/ddinter/interact/977988/,2026-09-09T19:04:18+00:00
977998,2303,DDInter118,Aripiprazole,,DDInter1590,Rifampicin,,Moderate,Metabolism,DDInter118|DDInter1590,https://ddinter.scbdd.com/ddinter/interact/977998/,2026-09-09T19:04:09+00:00
978001,1064,DDInter1605,Risperidone,DB00734,DDInter118,Aripiprazole,DB01238,Moderate,Synergy,DDInter118|DDInter1605,https://ddinter.scbdd.com/ddinter/interact/978001,2026-09-09T10:05:26+00:00
978003,2375,DDInter118,Aripiprazole,,DDInter1607,Ritonavir,,Moderate,Metabolism,DDInter118|DDInter1607,https://ddinter.scbdd.com/ddinter/interact/978003/,2026-09-09T17:08:16+00:00
978033,2192,DDInter118,Aripiprazole,,DDInter1707,Spironolactone,,Moderate,Synergy,DDInter118|DDInter1707,https://ddinter.scbdd.com/ddinter/interact/978033/,2026-09-09T19:04:07+00:00
978042,614,DDInter118,Aripiprazole,,DDInter1735,Tacrolimus,,Moderate,Metabolism,DDInter118|DDInter1735,https://ddinter.scbdd.com/ddinter/interact/978042/,2026-09-09T19:04:20+00:00
978066,5141,DDInter118,Aripiprazole,,DDInter1802,Ticagrelor,,Moderate,Metabolism,DDInter118|DDInter1802,https://ddinter.scbdd.com/ddinter/interact/978066/,2026-09-09T17:08:19+00:00
978104,2192,DDInter118,Aripiprazole,,DDInter1915,Valsartan,,Moderate,Synergy,DDInter118|DDInter1915,https://ddinter.scbdd.com/ddinter/interact/978104/,2026-09-09T19:04:22+00:00
978109,4880,DDInter118,Aripiprazole,,DDInter1927,Venlafaxine,,Moderate,Synergy,DDInter118|DDInter1927,https://ddinter.scbdd.com/ddinter/interact/978109/,2026-09-09T19:04:02+00:00
981125,1349,DDInter216,Bisoprolol,DB00612,DDInter20,Acetylsalicylic acid,DB00945,Minor,Antagonism,DDInter20|DDInter216,https://ddinter.scbdd.com/ddinter/interact/981125,2026-09-09T10:11:13+00:00
981140,1349,DDInter20,Acetylsalicylic acid,DB00945,DDInter305,Carvedilol,DB01136,Minor,Antagonism,DDInter20|DDInter305,https://ddinter.scbdd.com/ddinter/interact/981140,2026-09-09T10:11:13+00:00
981147,165,DDInter20,Acetylsalicylic acid,,DDInter384,Ciprofloxacin,,Moderate,Synergy,DDInter20|DDInter384,https://ddinter.scbdd.com/ddinter/interact/981147/,2026-09-09T19:04:13+00:00
981151,2810,DDInter20,Acetylsalicylic acid,,DDInter413,Clopidogrel,,Moderate,Synergy,DDInter20|DDInter413,https://ddinter.scbdd.com/ddinter/interact/981151/,2026-09-09T19:04:16+00:00
981154,4525,DDInter20,Acetylsalicylic acid,,DDInter458,Cyclosporine,,Moderate,Synergy,DDInter20|DDInter458,https://ddinter.scbdd.com/ddinter/interact/981154/,2026-09-09T19:04:31+00:00
981166,2346,DDInter20,Acetylsalicylic acid,,DDInter513,Dexamethasone,,Moderate,Excretion,DDInter20|DDInter513,https://ddinter.scbdd.com/ddinter/interact/981166/,2026-09-09T19:04:24+00:00
981175,3689,DDInter20,Acetylsalicylic acid,,DDInter554,Digoxin,,Moderate,Excretion,DDInter20|DDInter554,https://ddinter.scbdd.com/ddinter/interact/981175/,2026-09-09T19:04:28+00:00
981177,292,DDInter1913,Valproic acid,,DDInter20,Acetylsalicylic acid,,Moderate,Distribution,DDInter1913|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981177/,2026-09-09T19:04:33+00:00
981184,3602,DDInter20,Acetylsalicylic acid,,DDInter608,Duloxetine,,Moderate,Synergy,DDInter20|DDInter608,https://ddinter.scbdd.com/ddinter/interact/981184/,2026-09-09T19:04:26+00:00
981187,5450,DDInter20,Acetylsalicylic acid,,DDInter638,Enalapril,,Moderate,Others,DDInter20|DDInter638,https://ddinter.scbdd.com/ddinter/interact/981187/,2026-09-09T19:58:52+00:00
981194,3602,DDInter20,Acetylsalicylic acid,,DDInter672,Escitalopram,,Moderate,Synergy,DDInter20|DDInter672,https://ddinter.scbdd.com/ddinter/interact/981194/,2026-09-09T17:08:47+00:00
981205,3602,DDInter20,Acetylsalicylic acid,,DDInter758,Fluoxetine,,Moderate,Synergy,DDInter20|DDInter758,https://ddinter.scbdd.com/ddinter/interact/981205/,2026-09-09T19:04:46+00:00
981214,3671,DDInter20,Acetylsalicylic acid,,DDInter825,Glimepiride,,Moderate,Synergy,DDInter20|DDInter825,https://ddinter.scbdd.com/ddinter/interact/981214/,2026-09-09T19:04:43+00:00
981220,5408,DDInter20,Acetylsalicylic acid,,DDInter856,Heparin,,Moderate,Synergy,DDInter20|DDInter856,https://ddinter.scbdd.com/ddinter/interact/981220/,2026-09-09T19:04:36+00:00
981256,165,DDInter1055,Levofloxacin,,DDInter20,Acetylsalicylic acid,,Moderate,Synergy,DDInter1055|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981256/,2026-09-09T17:08:42+00:00
981261,3922,DDInter1095,Losartan,,DDInter20,Acetylsalicylic acid,,Moderate,Antagonism,DDInter1095|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981261/,2026-09-09T19:04:47+00:00
981271,812,DDInter1174,Methotrexate,,DDInter20,Acetylsalicylic acid,,Major,Excretion,DDInter1174|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981271/,2026-09-09T19:04:38+00:00
981298,419,DDInter1340,Omeprazole,,DDInter20,Acetylsalicylic acid,,Minor,Absorption,DDInter1340|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981298/,2026-09-09T19:04:52+00:00
981312,2602,DDInter1460,Phenytoin,,DDInter20,Acetylsalicylic acid,,Minor,Distribution,DDInter1460|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981312/,2026-09-09T19:04:34+00:00
981329,5450,DDInter1565,Ramipril,,DDInter20,Acetylsalicylic acid,,Moderate,Others,DDInter1565|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981329/,2026-09-09T19:04:50+00:00
981337,1668,DDInter1609,Rivaroxaban,,DDInter20,Acetylsalicylic acid,,Major,Synergy,DDInter1609|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981337/,2026-09-09T17:08:53+00:00
981350,4247,DDInter1707,Spironolactone,,DDInter20,Acetylsalicylic acid,,Minor,Excretion,DDInter1707|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981350/,2026-09-09T19:04:41+00:00
981383,3922,DDInter1915,Valsartan,,DDInter20,Acetylsalicylic acid,,Moderate,Antagonism,DDInter1915|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981383/,2026-09-09T19:04:53+00:00
981385,3602,DDInter1927,Venlafaxine,,DDInter20,Acetylsalicylic acid,,Moderate,Synergy,DDInter1927|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981385/,2026-09-09T19:04:55+00:00
981392,749,DDInter1951,Warfarin,,DDInter20,Acetylsalicylic acid,,Major,Synergy,DDInter1951|DDInter20,https://ddinter.scbdd.com/ddinter/interact/981392/,2026-09-09T19:05:00+00:00
981401,2325,DDInter133,Atorvastatin,,DDInter1340,Omeprazole,,Moderate,Absorption; Metabolism,DDInter133|DDInter1340,https://ddinter.scbdd.com/ddinter/interact/981401/,2026-09-09T19:05:04+00:00
